ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,FT_Decode,FT_Report,FT_Map,GroupType,GroupType_Decode,NewGroupType,NewGroupType_Decode,NewSgroup,NewSgroup_Decode,NewFacType,NewFT_Decode,Sgroup,Sgroup_Decode,Capacity,CapType,CT_Decode,CT_Report,Acreage,PKtoG8,G9toG12,AgencyOper,NewAgencyOper_Decode,AgencyOper_Report,AgencyOver,NewAgencyOver_Decode,AgencyOver_Report,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2029,11,PS 194 COUNTEE CULLEN,244 W 144 St,10030,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,221,1,Day Care or Head Start Center Capacity,Children,,221,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,232,232,9,5,32,800,1020290011,1000548,238470,L,40.82132475,-73.94073612,1,rooftop,244,W 144th St,New York,NY,New York County,10030
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1773,14,YOUNG SCHOLARS ACAD-DISCOVER & EXPLO,280 Hart St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,192,1,Day Care or Head Start Center Capacity,Children,,192,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,281,281,36,16,79,1900,3017730014,1000532,191998,L,40.6939643,-73.94076925,1,rooftop,280,Hart St,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1773,14,BRIGHTER CHOICE COMMUNITY SCHOOL,280 Hart St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,148,1,Day Care or Head Start Center Capacity,Children,,148,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,281,281,36,16,79,1900,3017730014,1000532,191998,L,40.6939643,-73.94076925,1,rooftop,280,Hart St,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,3114,11,PS 257 JOHN F HYLAN,60 Cook St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,658,1,Day Care or Head Start Center Capacity,Children,,658,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,491,491,34,14,90,1500,3031140011,1000514,195317,L,40.7026041,-73.94147082,1,rooftop,60,Cook St,Brooklyn,NY,Kings County,11206
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1640,139,JAMES WELDON JOHNSON SCHOOL,176 E 115 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,840,1,Day Care or Head Start Center Capacity,Children,,840,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,182,182,8,4,23,2000,1016400139,1000432,229717,L,40.79748804,-73.94144327,1,rooftop,176,E 115th St,New York,NY,New York County,10029
1.03E+13,4,QN,401,QUEENS COMMUNITY DISTRICT 1,354,1,PS 76 WILLIAM HALLETT,36-36 10 St,11106,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,570,1,Day Care or Head Start Center Capacity,Children,,570,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,39,39,26,30,114,710,4003540001,1000420,216485,L,40.76064127,-73.94142306,1,rooftop,36-036,10th St,Astoria,NY,Queens County,11106
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2118,22,PS 4 DUKE ELLINGTON,500 W 160 St,10032,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,729,1,Day Care or Head Start Center Capacity,Children,,729,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,245,245,7,6,33,500,1021180022,1000411,243450,L,40.83484741,-73.94120363,1,rooftop,500,W 160th St,New York,NY,New York County,10032
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2688,42,PS 110 THE MONITOR,124 Monitor St,11222,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,373,1,Day Care or Head Start Center Capacity,Children,,373,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,591,591,33,14,94,200,3026880042,1000335,202947,L,40.72362776,-73.94215786,1,rooftop,124,Monitor St,Brooklyn,NY,Kings County,11222
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1659,12,PS 83 LUIS MUNOZ RIVERA,219 E 109 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,457,1,Day Care or Head Start Center Capacity,Children,,457,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,180,180,8,4,23,2100,1016590012,1000321,228315,L,40.79308911,-73.94200465,1,rooftop,219,E 109th St,New York,NY,New York County,10029
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1659,12,BILINGUAL BICULTURAL SCHOOL (THE),219 E 109 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,378,1,Day Care or Head Start Center Capacity,Children,,378,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,180,180,8,4,23,2100,1016590012,1000321,228315,L,40.79308911,-73.94200465,1,rooftop,219,E 109th St,New York,NY,New York County,10029
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2107,26,PS 28 WRIGHT BROTHERS,475 W 155 St,10032,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,817,1,Day Care or Head Start Center Capacity,Children,,817,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,239,239,7,6,33,710,1021070026,1000305,242259,L,40.83154602,-73.94240385,1,rooftop,475,W 155th St,New York,NY,New York County,10032
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1656,100,TAG YOUNG SCHOLARS,240 E 109 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,528,1,Day Care or Head Start Center Capacity,Children,,528,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,170,170,8,4,23,2600,1016560100,1000232,228030,L,40.7925996,-73.94153802,1,rooftop,240,E 109th St,New York,NY,New York County,10029
1.03E+13,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1229,28,PS 289 GEORGE V BROWER,900 St Marks Ave,11213,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,512,1,Day Care or Head Start Center Capacity,Children,,512,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,341,341,36,17,77,4900,3012290028,1000225,184927,L,40.67317,-73.936055,0.67,place,,,Brooklyn,NY,Kings County,11213
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1919,6,PS 175 HENRY H GARNET,175 W 134 St,10030,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,373,1,Day Care or Head Start Center Capacity,Children,,373,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,228,228,9,5,32,1000,1019190006,1000143,235959,L,40.81420583,-73.94288329,1,rooftop,175,W 134th St,New York,NY,New York County,10030
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1749,1,PS 59 WILLIAM FLOYD,211 Throop Ave,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,373,1,Day Care or Head Start Center Capacity,Children,,373,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,285.02,28502,36,14,79,1720,3017490001,999975,193442,L,40.69784704,-73.94365332,1,rooftop,211,Throop Ave,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,8752,35,PS 195 MANHATTAN BEACH,131 Irwin St,11235,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,459,1,Day Care or Head Start Center Capacity,Children,,459,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,620,620,48,22,61,9120,3087520035,999945,150657,L,40.58019615,-73.94379518,1,rooftop,131,Irwin St,Brooklyn,NY,Kings County,11235
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2042,35,PS 123 MAHALIA JACKSON,301 W 140 St,10030,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,589,1,Day Care or Head Start Center Capacity,Children,,589,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,221.02,22102,9,5,32,8510,1020420035,999604,238097,L,40.81996161,-73.94466349,1,rooftop,301,W 140th St,New York,NY,New York County,10030
1.03E+13,1,MN,109,MANHATTAN COMMUNITY DISTRICT 9,2084,129,PS/IS 210 21ST CENTURY ACADEMY,501-503 W 152 St,10031,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,472,1,Day Care or Head Start Center Capacity,Children,,472,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,237,237,7,6,30,610,1020840129,999572,241670,L,40.82967539,-73.94443808,1,range_interpolation,501-503,W 152nd St,New York,NY,New York County,10031
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1652,16,PS 38 ROBERTO CLEMENTE,232 E 103 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,281,1,Day Care or Head Start Center Capacity,Children,,281,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,164,164,8,4,23,2600,1016520016,999542,226622,L,40.78889887,-73.94460028,1,rooftop,232,E 103rd St,New York,NY,New York County,10029
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1639,3,MOSAIC PREPARATORY ACADEMY,141 E 111 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,322,1,Day Care or Head Start Center Capacity,Children,,322,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,172,172,8,4,23,2500,1016390003,999521,229342,L,40.79570855,-73.9443388,1,rooftop,141,E 111th St,New York,NY,New York County,10029
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,3060,1,PS 250 GEORGE H LINDSEY,108 Montrose Ave,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,766,1,Day Care or Head Start Center Capacity,Children,,766,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,505,505,34,14,90,1500,3030600001,999316,196754,L,40.70695717,-73.9454336,1,rooftop,108,Montrose Ave,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2759,1,PS 132 THE CONSELYEA SCHOOL,320 Manhattan Ave,11211,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,773,1,Day Care or Head Start Center Capacity,Children,,773,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,497,497,34,14,94,800,3027590001,999313,199692,L,40.712597,-73.953098,0.22,place,,,Brooklyn,NY,Kings County,11211
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1819,14,PS 305 DR PETER RAY,344 Monroe St,11216,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,212,1,Day Care or Head Start Center Capacity,Children,,212,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,265,265,36,13,79,2000,3018190014,999301,189083,L,40.6859447,-73.94530335,1,rooftop,344,Monroe St,Brooklyn,NY,Kings County,11216
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4904,10,PS 181,1023 New York Ave,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1042,1,Day Care or Head Start Center Capacity,Children,,1042,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,856,856,45,17,67,5520,3049040010,999267,175443,L,40.64816794,-73.94612444,1,rooftop,1023,New York Ave,Brooklyn,NY,Kings County,11203
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1939,11,PS 92 MARY MCLEOD BETHUNE,222 W 134 St,10030,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,262,1,Day Care or Head Start Center Capacity,Children,,262,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,226,226,9,5,32,1200,1019390011,999237,236182,L,40.81515522,-73.94569161,1,rooftop,222,W 134th St,New York,NY,New York County,10030
1.03E+13,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,4815,20,PS 397 FOSTER-LAURIE,490 Fenimore St,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,340,1,Day Care or Head Start Center Capacity,Children,,340,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,810,810,40,17,71,4800,3048150020,999132,179250,L,40.6588493,-73.94639422,1,rooftop,490,Fenimore St,Brooklyn,NY,Kings County,11203
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1868,7,PS 93 WILLIAM H PRESCOTT,31 New York Ave,11216,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,344,1,Day Care or Head Start Center Capacity,Children,,344,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,247,247,36,13,79,2800,3018680007,999122,186688,L,40.67862069,-73.94674935,1,rooftop,31,New York Ave,Brooklyn,NY,Kings County,11216
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2787,1,PS 18 EDWARD BUSH,101 Maujer St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,195,1,Day Care or Head Start Center Capacity,Children,,195,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,503,503,34,14,90,700,3027870001,999032,198269,L,40.71072003,-73.94689912,1,rooftop,101,Maujer St,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4965,1,PS 361 E FLATBUSH EARLY CHILDHOOD,3109 Newkirk Ave,11226,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,655,1,Day Care or Head Start Center Capacity,Children,,655,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,830,830,45,22,67,7410,3049650001,998951,172651,L,40.6402193,-73.94699366,1,rooftop,3109,Newkirk Ave,Brooklyn,NY,Kings County,11226
1.03E+13,1,MN,108,MANHATTAN COMMUNITY DISTRICT 8,1568,8,YORKVILLE COMMUNITY SCHOOL,421 E 88 St,10128,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,480,1,Day Care or Head Start Center Capacity,Children,,480,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,144.02,14402,5,2,19,3800,1015680008,998849,222708,L,40.77787326,-73.94738896,1,rooftop,421,E 88th St,New York,NY,New York County,10128
